DATE;spread;share_prices;EXPINF10YR;DFF;cpi
1992-07-06;1.18;22.62606548387097;3.425669796774194;3.15;0.22538607375102243
1992-07-07;1.21;22.632142580645162;3.421431716129032;3.35;0.22766728279509074
1992-07-08;1.17;22.638219677419357;3.417193635483871;4.19;0.22994849183915902
1992-07-09;1.17;22.64429677419355;3.41295555483871;3.46;0.2322297008832273
1992-07-10;1.14;22.650373870967744;3.4087174741935486;3.2;0.23451090992729562
1992-07-13;1.11;22.668605161290323;3.3960032322580647;3.28;0.2413545370595005
1992-07-14;1.13;22.674682258064518;3.3917651516129035;3.25;0.24363574610356878
1992-07-15;1.18;22.68075935483871;3.387527070967742;3.38;0.24591695514763706
1992-07-16;1.21;22.686836451612905;3.3832889903225807;3.32;0.24819816419170534
1992-07-17;1.20;22.692913548387097;3.3790509096774195;3.12;0.25047937323577363
1992-07-20;1.19;22.71114483870968;3.3663366677419355;3.32;0.2573230003679785
1992-07-21;1.19;22.71722193548387;3.3620985870967743;3.15;0.2596042094120468
1992-07-22;1.21;22.723299032258065;3.357860506451613;3.4;0.2618854184561151
1992-07-23;1.32;22.729376129032257;3.3536224258064515;3.29;0.2641666275001834
1992-07-24;1.30;22.735453225806452;3.3493843451612904;3.08;0.2664478365442517
1992-07-27;1.33;22.75368451612903;3.3366701032258064;3.29;0.27329146367645657
1992-07-28;1.38;22.759761612903226;3.332432022580645;3.27;0.2755726727205249
1992-07-29;1.41;22.765838709677418;3.328193941935484;3.15;0.27785388176459314
1992-07-30;1.32;22.771915806451613;3.323955861290323;3.17;0.28013509080866145
1992-07-31;1.28;22.777992903225805;3.319717780645161;3.37;0.2824162998527297
1992-08-03;1.28;22.78444419354839;3.308553016129032;3.37;0.2846453653021376
1992-08-04;1.34;22.78463129032258;3.3050896741935483;3.28;0.28461929350480736
1992-08-05;1.35;22.784818387096774;3.3016263322580643;3.35;0.2845932217074771
1992-08-06;1.33;22.785005483870968;3.2981629903225804;3.34;0.28456714991014687
1992-08-07;1.39;22.785192580645163;3.294699648387097;3.2;0.28454107811281665
1992-08-10;1.44;22.785753870967742;3.284309622580645;3.32;0.284462862720826
1992-08-11;1.42;22.785940967741936;3.2808462806451613;3.23;0.2844367909234958
1992-08-12;1.44;22.78612806451613;3.2773829387096773;3.22;0.28441071912616556
1992-08-13;1.39;22.78631516129032;3.2739195967741934;3.3;0.2843846473288353
1992-08-14;1.39;22.786502258064516;3.2704562548387095;3.22;0.28435857553150506
1992-08-17;1.37;22.787063548387096;3.260066229032258;3.54;0.2842803601395144
1992-08-18;1.41;22.78725064516129;3.2566028870967743;3.26;0.2842542883421842
1992-08-19;1.43;22.787437741935484;3.2531395451612903;3.56;0.284228216544854
1992-08-20;1.43;22.78762483870968;3.2496762032258064;3.37;0.28420214474752375
1992-08-21;1.40;22.78781193548387;3.2462128612903225;3.2;0.2841760729501935
1992-08-24;1.30;22.788373225806453;3.2358228354838707;3.35;0.2840978575582028
1992-08-25;1.25;22.788560322580647;3.232359493548387;3.29;0.2840717857608726
1992-08-26;1.29;22.788747419354838;3.228896151612903;3.31;0.2840457139635424
1992-08-27;1.32;22.788934516129032;3.2254328096774194;3.36;0.28401964216621217
1992-08-28;1.34;22.789121612903227;3.2219694677419355;3.28;0.28399357036888195
1992-08-31;1.34;22.789682903225806;3.2115794419354837;3.51;0.28391535497689124
1992-09-01;1.38;22.78987;3.2081161;3.39;0.283889283179561
1992-09-02;1.39;22.779441666666667;3.2041531566666666;3.21;0.2862215417987464
1992-09-03;1.39;22.769013333333334;3.2001902133333333;3.33;0.2885538004179318
1992-09-04;1.49;22.758585;3.19622727;3.02;0.29088605903711723
1992-09-08;1.58;22.716871666666666;3.1803754966666666;3.13;0.30021509351385883
1992-09-09;1.55;22.706443333333333;3.1764125533333334;3.08;0.30254735213304423
1992-09-10;1.55;22.696015;3.17244961;3.06;0.30487961075222964
1992-09-11;1.51;22.685586666666666;3.1684866666666665;3.01;0.30721186937141504
1992-09-14;1.54;22.654301666666665;3.1565978366666667;3.22;0.31420864522897124
1992-09-15;1.52;22.64387333333333;3.1526348933333335;3.2;0.31654090384815664
1992-09-16;1.53;22.633445;3.14867195;4.48;0.31887316246734204
1992-09-17;1.52;22.62301666666667;3.1447090066666665;3.22;0.3212054210865274
1992-09-18;1.52;22.612588333333335;3.1407460633333333;3.02;0.3235376797057128
1992-09-21;1.52;22.581303333333334;3.1288572333333335;3.1;0.330534455563269
1992-09-22;1.48;22.570875;3.1248942900000003;3.04;0.3328667141824544
1992-09-23;1.44;22.560446666666667;3.1209313466666666;3.06;0.3351989728016398
1992-09-24;1.48;22.550018333333334;3.1169684033333334;3.15;0.3375312314208252
1992-09-25;1.52;22.53959;3.11300546;3.19;0.3398634900400106
1992-09-28;1.56;22.508305;3.1011166300000004;3.45;0.3468602658975668
1992-09-29;1.57;22.497876666666667;3.0971536866666667;3.26;0.3491925245167522
1992-09-30;1.57;22.487448333333333;3.0931907433333334;4.47;0.3515247831359376
1992-10-01;1.69;22.47702;3.0892278;3.58;0.353857041755123
1992-10-02;1.67;22.49576548387097;3.097425541935484;3.15;0.34699209600670944
1992-10-05;1.64;22.55200193548387;3.1220187677419355;3.22;0.3263972587614687
1992-10-06;1.60;22.570747419354838;3.1302165096774197;3.1;0.3195323130130551
1992-10-07;1.48;22.589492903225807;3.1384142516129034;3.06;0.3126673672646415
1992-10-08;1.51;22.608238387096772;3.146611993548387;3.04;0.30580242151622794
1992-10-09;1.44;22.62698387096774;3.1548097354838713;2.97;0.2989374757678144
1992-10-13;1.46;22.70196580645161;3.1876007032258067;3.53;0.27147769277416
1992-10-14;1.43;22.72071129032258;3.1957984451612904;3.96;0.26461274702574644
1992-10-15;1.41;22.73945677419355;3.2039961870967746;3.4;0.2577478012773329
1992-10-16;1.36;22.758202258064514;3.2121939290322583;2.99;0.2508828555289193
1992-10-19;1.29;22.814438709677418;3.23678715483871;3.05;0.23028801828367854
1992-10-20;1.18;22.833184193548387;3.2449848967741937;2.97;0.22342307253526497
1992-10-21;1.25;22.851929677419353;3.2531826387096774;2.95;0.21655812678685138
1992-10-22;1.31;22.870675161290322;3.2613803806451616;2.96;0.20969318103843781
1992-10-23;1.24;22.889420645161287;3.2695781225806453;2.9;0.20282823529002422
1992-10-26;1.26;22.94565709677419;3.294171348387097;3.12;0.18223339804478347
1992-10-27;1.29;22.96440258064516;3.3023690903225806;2.91;0.1753684522963699
1992-10-28;1.30;22.98314806451613;3.310566832258065;3.06;0.16850350654795632
1992-10-29;1.34;23.001893548387095;3.3187645741935485;3.08;0.16163856079954272
1992-10-30;1.29;23.020639032258064;3.3269623161290323;3.04;0.15477361505112916
1992-11-02;1.22;23.08003433333333;3.34645941;3.21;0.13399484826211602
1992-11-03;1.23;23.101938666666666;3.3495610200000003;3.09;0.12694597296993004
1992-11-04;1.21;23.123842999999997;3.35266263;2.98;0.11989709767774408
1992-11-05;1.26;23.145747333333333;3.35576424;2.92;0.11284822238555811
1992-11-06;1.17;23.167651666666664;3.35886585;2.86;0.10579934709337213
1992-11-09;1.17;23.233364666666667;3.36817068;2.98;0.08465272121681422
1992-11-10;1.25;23.255269;3.3712722900000003;2.93;0.07760384592462824
1992-11-12;1.31;23.299077666666665;3.37747551;3.04;0.0635060953402563
1992-11-13;1.29;23.320982;3.3805771200000003;2.85;0.056457220048070314
1992-11-16;1.20;23.386695;3.38988195;3.28;0.035310594171512395
1992-11-17;1.23;23.40859933333333;3.3929835600000002;3.06;0.028261718879326422
1992-11-18;1.26;23.430503666666667;3.39608517;2.89;0.02121284358714045
1992-11-19;1.26;23.452408;3.39918678;2.94;0.014163968294954475
1992-11-20;1.22;23.474312333333334;3.4022883900000003;2.9;0.007115093002768501
1992-11-23;1.19;23.540025333333332;3.4115932200000003;2.89;-0.01403153287378942
1992-11-24;1.23;23.561929666666668;3.41469483;2.58;-0.021080408165975395
1992-11-25;1.22;23.583834;3.41779644;4.6;-0.028129283458161368
1992-11-27;1.14;23.627642666666667;3.4239996600000002;3.13;-0.042227034042533314
1992-11-30;1.13;23.69335566666667;3.4333044900000003;3.45;-0.06337365991909123
1992-12-01;1.12;23.71526;3.4364061;3.17;-0.0704225352112772
1992-12-02;1.14;23.715889354838712;3.432956393548387;2.99;-0.05223777135065768
1992-12-03;1.16;23.71651870967742;3.4295066870967745;3;-0.03405300749003816
1992-12-04;1.20;23.71714806451613;3.4260569806451615;2.86;-0.01586824362941864
1992-12-07;1.24;23.719036129032258;3.415707861290323;2.92;0.03868604795243992
1992-12-08;1.27;23.71966548387097;3.41225815483871;2.77;0.05687081181305944
1992-12-09;1.24;23.720294838709677;3.408808448387097;3.3;0.07505557567367896
1992-12-10;1.23;23.720924193548388;3.405358741935484;3.08;0.09324033953429847
1992-12-11;1.18;23.721553548387096;3.4019090354838712;2.76;0.111425103394918
1992-12-14;1.17;23.723441612903226;3.391559916129032;2.99;0.16597939497677655
1992-12-15;1.16;23.724070967741937;3.3881102096774196;3.17;0.18416415883739606
1992-12-16;1.21;23.724700322580645;3.3846605032258066;3.02;0.2023489226980156
1992-12-17;1.21;23.725329677419356;3.3812107967741936;2.97;0.22053368655863512
1992-12-18;1.23;23.725959032258064;3.3777610903225805;2.73;0.23871845041925463
1992-12-21;1.25;23.727847096774195;3.367411970967742;3.06;0.2932727420011132
1992-12-22;1.27;23.728476451612906;3.363962264516129;2.97;0.3114575058617327
1992-12-23;1.24;23.729105806451614;3.3605125580645163;3.38;0.3296422697223522
1992-12-24;1.22;23.729735161290325;3.3570628516129033;2.85;0.34782703358297173
1992-12-28;1.19;23.732252580645163;3.3432640258064517;3.27;0.42056608902544984
1992-12-29;1.21;23.73288193548387;3.3398143193548386;2.74;0.43875085288606935
1992-12-30;1.21;23.733511290322582;3.3363646129032256;2.6;0.45693561674668887
1992-12-31;1.21;23.73414064516129;3.332914906451613;2.66;0.4751203806073084
1993-01-04;1.27;23.770617096774195;3.3157055258064516;3.6;0.4794979823624728
1993-01-05;1.27;23.782566129032258;3.3111189677419355;3.33;0.47489559499398776
1993-01-06;1.30;23.794515161290324;3.3065324096774193;3.62;0.47029320762550275
1993-01-07;1.20;23.806464193548386;3.301945851612903;3.25;0.4656908202570177
1993-01-08;1.23;23.818413225806452;3.297359293548387;2.93;0.4610884328885327
1993-01-11;1.27;23.854260322580647;3.2835996193548387;3.06;0.4472812707830776
1993-01-12;1.27;23.86620935483871;3.2790130612903226;2.91;0.44267888341459255
1993-01-13;1.27;23.878158387096775;3.2744265032258064;2.87;0.43807649604610754
1993-01-14;1.30;23.89010741935484;3.2698399451612903;2.97;0.43347410867762254
1993-01-15;1.30;23.902056451612903;3.265253387096774;2.96;0.4288717213091375
1993-01-19;1.30;23.94985258064516;3.2469071548387096;3.35;0.41046217183519734
1993-01-20;1.29;23.961801612903226;3.2423205967741935;3.56;0.40585978446671234
1993-01-21;1.30;23.973750645161292;3.2377340387096774;3.05;0.40125739709822733
1993-01-22;1.33;23.985699677419355;3.233147480645161;2.86;0.39665500972974227
1993-01-25;1.37;24.02154677419355;3.219387806451613;3.06;0.3828478476242872
1993-01-26;1.35;24.033495806451615;3.2148012483870967;2.96;0.37824546025580214
1993-01-27;1.38;24.045444838709678;3.2102146903225806;2.94;0.37364307288731713
1993-01-28;1.40;24.057393870967744;3.2056281322580644;2.97;0.3690406855188321
1993-01-29;1.41;24.069342903225806;3.2010415741935483;3.02;0.36443829815034706
1993-02-01;1.42;24.10519;3.1872819;3.25;0.350631136044892
1993-02-02;1.34;24.121836785714287;3.1810242285714283;3.18;0.3505873815355516
1993-02-03;1.35;24.138483571428573;3.174766557142857;3.56;0.3505436270262111
1993-02-04;1.38;24.15513035714286;3.1685088857142856;3.08;0.3504998725168707
1993-02-05;1.42;24.17177714285714;3.162251214285714;2.87;0.3504561180075303
1993-02-08;1.40;24.2217175;3.1434782;2.94;0.350324854479509
1993-02-09;1.35;24.238364285714287;3.1372205285714285;2.9;0.35028109997016854
1993-02-10;1.36;24.255011071428573;3.130962857142857;2.88;0.35023734546082813
1993-02-11;1.37;24.27165785714286;3.124705185714286;2.97;0.3501935909514877
1993-02-12;1.36;24.288304642857142;3.118447514285714;2.95;0.35014983644214726
1993-02-16;1.39;24.354891785714287;3.0934168285714283;3.59;0.34997481840478556
1993-02-17;1.43;24.371538571428573;3.087159157142857;3.09;0.34993106389544515
1993-02-18;1.52;24.38818535714286;3.0809014857142856;2.98;0.34988730938610474
1993-02-19;1.49;24.404832142857142;3.074643814285714;2.86;0.3498435548767643
1993-02-22;1.54;24.4547725;3.0558708;2.96;0.349712291348743
1993-02-23;1.68;24.471419285714287;3.0496131285714285;2.91;0.3496685368394026
1993-02-24;1.59;24.488066071428573;3.043355457142857;2.91;0.34962478233006217
1993-02-25;1.59;24.50471285714286;3.037097785714286;3.03;0.3495810278207217
1993-02-26;1.58;24.521359642857142;3.030840114285714;3.18;0.3495372733113813
1993-03-01;1.64;24.5713;3.0120671;3.65;0.34940600978336
1993-03-02;1.64;24.560450322580646;3.0136393129032255;3.19;0.34712038146884605
1993-03-03;1.69;24.54960064516129;3.0152115258064516;3.29;0.34483475315433204
1993-03-04;1.70;24.538750967741937;3.016783738709677;3.1;0.3425491248398181
1993-03-05;1.64;24.527901290322582;3.0183559516129033;3.02;0.34026349652530413
1993-03-08;1.69;24.495352258064518;3.0230725903225806;3.06;0.3334066115817622
1993-03-09;1.63;24.484502580645163;3.024644803225806;2.98;0.33112098326724826
1993-03-10;1.56;24.47365290322581;3.0262170161290323;2.96;0.3288353549527343
1993-03-11;1.57;24.462803225806454;3.027789229032258;3;0.3265497266382203
1993-03-12;1.47;24.4519535483871;3.029361441935484;2.93;0.32426409832370634
1993-03-15;1.45;24.419404516129035;3.0340780806451613;3.16;0.3174072133801644
1993-03-16;1.56;24.40855483870968;3.035650293548387;2.72;0.31512158506565047
1993-03-17;1.59;24.39770516129032;3.037222506451613;3.58;0.3128359567511365
1993-03-18;1.67;24.386855483870967;3.0387947193548386;3.03;0.31055032843662256
1993-03-19;1.65;24.376005806451612;3.0403669322580646;2.88;0.30826470012210855
1993-03-22;1.62;24.343456774193548;3.045083570967742;2.99;0.3014078151785667
1993-03-23;1.65;24.332607096774193;3.0466557838709676;2.93;0.2991221868640527
1993-03-24;1.64;24.32175741935484;3.0482279967741936;2.92;0.2968365585495387
1993-03-25;1.62;24.310907741935484;3.0498002096774193;3.05;0.29455093023502477
1993-03-26;1.54;24.30005806451613;3.051372422580645;3.04;0.2922653019205108
1993-03-29;1.56;24.267509032258065;3.0560890612903227;3.34;0.2854084169769689
1993-03-30;1.60;24.25665935483871;3.0576612741935483;2.91;0.28312278866245494
1993-03-31;1.60;24.245809677419356;3.0592334870967743;3.83;0.28083716034794093
1993-04-01;1.59;24.23496;3.0608057;3.31;0.278551532033427
1993-04-02;1.53;24.239235;3.058992716666667;3.13;0.2738961105952757
1993-04-05;1.53;24.25206;3.0535537666666666;3.15;0.2599298462808219
1993-04-06;1.55;24.256335;3.0517407833333334;2.97;0.25527442484267066
1993-04-07;1.52;24.26061;3.0499278;2.93;0.25061900340451937
1993-04-08;1.58;24.264885;3.0481148166666667;2.94;0.2459635819663681
1993-04-12;1.57;24.281985;3.0408628833333333;3.11;0.22734189621376305
1993-04-13;1.54;24.28626;3.0390498999999997;2.98;0.2226864747756118
1993-04-14;1.56;24.290535;3.0372369166666666;3.03;0.2180310533374605
1993-04-15;1.53;24.29481;3.035423933333333;3.15;0.21337563189930925
1993-04-16;1.51;24.299085;3.03361095;2.84;0.208720210461158
1993-04-19;1.49;24.31191;3.028172;2.94;0.1947539461467042
1993-04-20;1.46;24.316185;3.0263590166666665;2.84;0.19009852470855293
1993-04-21;1.47;24.32046;3.0245460333333334;2.95;0.18544310327040164
1993-04-22;1.48;24.324735;3.02273305;2.97;0.18078768183225039
1993-04-23;1.44;24.32901;3.0209200666666667;2.85;0.17613226039409913
1993-04-26;1.42;24.341835;3.0154811166666664;2.99;0.16216599607964532
1993-04-27;1.37;24.34611;3.0136681333333333;2.72;0.15751057464149407
1993-04-28;1.39;24.350385;3.0118551499999997;2.88;0.15285515320334278
1993-04-29;1.42;24.35466;3.0100421666666666;2.94;0.14819973176519152
1993-04-30;1.36;24.358935;3.008229183333333;3.01;0.14354431032704026
1993-05-03;1.44;24.370545483870966;3.005991535483871;3.03;0.13887646090903347
1993-05-04;1.45;24.37421322580645;3.0057792032258064;2.94;0.13887024691910568
1993-05-05;1.43;24.377880967741934;3.005566870967742;2.9;0.1388640329291779
1993-05-06;1.47;24.381548709677418;3.0053545387096774;2.88;0.13885781893925014
1993-05-07;1.46;24.3852164516129;3.005142206451613;2.83;0.13885160494932236
1993-05-10;1.48;24.396219677419353;3.0045052096774194;2.99;0.13883296297953904
1993-05-11;1.48;24.399887419354837;3.004292877419355;2.98;0.13882674898961125
1993-05-12;1.45;24.40355516129032;3.0040805451612904;2.95;0.1388205349996835
1993-05-13;1.42;24.407222903225804;3.003868212903226;2.97;0.13881432100975571
1993-05-14;1.41;24.410890645161288;3.0036558806451614;2.94;0.13880810701982793
1993-05-17;1.37;24.421893870967743;3.0030188838709675;3.34;0.1387894650500446
1993-05-18;1.33;24.425561612903227;3.002806551612903;2.97;0.13878325106011682
1993-05-19;1.38;24.42922935483871;3.0025942193548385;2.94;0.13877703707018907
1993-05-20;1.40;24.432897096774195;3.002381887096774;2.97;0.13877082308026129
1993-05-21;1.34;24.43656483870968;3.0021695548387095;2.96;0.1387646090903335
1993-05-24;1.32;24.44756806451613;3.001532558064516;3.15;0.13874596712055018
1993-05-25;1.31;24.451235806451614;3.0013202258064515;3.21;0.13873975313062242
1993-05-26;1.31;24.454903548387097;3.001107893548387;3.26;0.13873353914069464
1993-05-27;1.33;24.45857129032258;3.0008955612903225;3.11;0.13872732515076686
1993-05-28;1.30;24.462239032258065;3.000683229032258;3.02;0.1387211111608391
1993-06-01;1.30;24.47691;2.9998339;3.33;0.138696255201128
1993-06-02;1.32;24.479177;2.9980491700000003;3.12;0.13407304669442371
1993-06-03;1.36;24.481444;2.99626444;3.03;0.12944983818771946
1993-06-04;1.30;24.483711;2.9944797100000002;2.98;0.1248266296810152
1993-06-07;1.31;24.490512;2.98912552;3.14;0.1109570041609024
1993-06-08;1.31;24.492779;2.98734079;2.72;0.10633379565419813
1993-06-09;1.32;24.495046000000002;2.98555606;2.92;0.10171058714749387
1993-06-10;1.31;24.497313000000002;2.98377133;3.01;0.09708737864078959
1993-06-11;1.37;24.49958;2.9819866;2.93;0.09246417013408532
1993-06-14;1.36;24.506381;2.97663241;3.06;0.07859454461397253
1993-06-15;1.36;24.508648;2.97484768;3.14;0.07397133610726826
1993-06-16;1.36;24.510915;2.97306295;3.04;0.069348127600564
1993-06-17;1.39;24.513182;2.9712782200000003;3.02;0.06472491909385973
1993-06-18;1.35;24.515449;2.96949349;2.91;0.060101710587155466
1993-06-21;1.38;24.52225;2.9641393000000003;3.03;0.04623208506704267
1993-06-22;1.38;24.524517;2.96235457;2.98;0.0416088765603384
1993-06-23;1.39;24.526784;2.9605698400000002;3.24;0.03698566805363413
1993-06-24;1.40;24.529051000000003;2.95878511;3.02;0.032362459546929866
1993-06-25;1.42;24.531318000000002;2.95700038;2.96;0.0277392510402256
1993-06-28;1.43;24.538119000000002;2.95164619;3.08;0.0138696255201128
1993-06-29;1.44;24.540386;2.94986146;3;0.009246417013408535
1993-06-30;1.44;24.542653;2.94807673;3.92;0.004623208506704268
1993-07-01;1.44;24.54492;2.946292;3.27;0
1993-07-02;1.48;24.557950967741938;2.947810148387097;2.96;0.008935751943526093
1993-07-06;1.44;24.61007483870968;2.953882741935484;3.19;0.04467875971763047
1993-07-07;1.43;24.623105806451612;2.9554008903225806;3.39;0.05361451166115656
1993-07-08;1.44;24.63613677419355;2.9569190387096773;3.09;0.06255026360468265
1993-07-09;1.44;24.649167741935486;2.9584371870967745;2.96;0.07148601554820874
1993-07-12;1.44;24.68826064516129;2.9629916322580647;3.12;0.09829327137878702
1993-07-13;1.41;24.701291612903226;2.9645097806451615;2.99;0.10722902332231311
1993-07-14;1.42;24.714322580645163;2.966027929032258;2.97;0.11616477526583921
1993-07-15;1.42;24.727353548387097;2.967546077419355;3.13;0.1251005272093653
1993-07-16;1.42;24.740384516129033;2.9690642258064517;2.97;0.1340362791528914
1993-07-19;1.42;24.779477419354837;2.973618670967742;3.13;0.16084353498346968
1993-07-20;1.39;24.792508387096774;2.9751368193548386;3.08;0.16977928692699576
1993-07-21;1.34;24.80553935483871;2.9766549677419354;3.36;0.17871503887052187
1993-07-22;1.28;24.818570322580644;2.978173116129032;3.12;0.18765079081404795
1993-07-23;1.26;24.83160129032258;2.979691264516129;2.99;0.19658654275757403
1993-07-26;1.25;24.87069419354839;2.9842457096774195;3.11;0.2233937985881523
1993-07-27;1.24;24.88372516129032;2.9857638580645163;3.01;0.23232955053167842
1993-07-28;1.27;24.89675612903226;2.987282006451613;2.98;0.2412653024752045
1993-07-29;1.28;24.909787096774192;2.9888001548387098;3.04;0.2502010544187306
1993-07-30;1.25;24.92281806451613;2.9903183032258065;3.07;0.25913680636225667
1993-08-02;1.22;24.95824;2.988635116129032;3.26;0.27475585896520155
1993-08-03;1.21;24.967599999999997;2.9839156322580647;3.06;0.2725034076810942
1993-08-04;1.17;24.97696;2.979196148387097;3.14;0.2702509563969868
1993-08-05;1.15;24.98632;2.974476664516129;3.05;0.2679985051128795
1993-08-06;1.16;24.99568;2.9697571806451615;2.96;0.26574605382877214
1993-08-09;1.15;25.02376;2.9555987290322583;3.04;0.2589886999764501
1993-08-10;1.13;25.03312;2.9508792451612904;2.96;0.25673624869234274
1993-08-11;1.16;25.042479999999998;2.9461597612903225;2.92;0.2544837974082354
1993-08-12;1.13;25.05184;2.941440277419355;2.97;0.252231346124128
1993-08-13;1.15;25.0612;2.936720793548387;3;0.24997889484002067
1993-08-16;1.17;25.08928;2.922562341935484;3.34;0.24322154098769863
1993-08-17;1.12;25.09864;2.917842858064516;3.1;0.24096908970359127
1993-08-18;1.10;25.108;2.9131233741935483;3.02;0.23871663841948393
1993-08-19;1.11;25.117359999999998;2.908403890322581;3.02;0.23646418713537656
1993-08-20;1.13;25.12672;2.903684406451613;2.95;0.23421173585126923
1993-08-23;1.14;25.154799999999998;2.8895259548387098;3.01;0.22745438199894716
1993-08-24;1.21;25.16416;2.884806470967742;2.95;0.22520193071483982
1993-08-25;1.20;25.17352;2.8800869870967745;3.03;0.22294947943073246
1993-08-26;1.26;25.18288;2.8753675032258066;3.06;0.22069702814662512
1993-08-27;1.21;25.192239999999998;2.8706480193548387;2.99;0.21844457686251775
1993-08-30;1.23;25.22032;2.8564895677419355;3.11;0.2116872230101957
1993-08-31;1.20;25.22968;2.851770083870968;3.19;0.20943477172608835
1993-09-01;1.19;25.23904;2.8470506;3.25;0.207182320441981
1993-09-02;1.18;25.247848666666666;2.8470606333333337;3.03;0.21405984061286687
1993-09-03;1.19;25.256657333333333;2.8470706666666667;2.94;0.22093736078375273
1993-09-07;1.24;25.291892;2.8471108000000003;3.11;0.2484474414672962
1993-09-08;1.21;25.300700666666668;2.8471208333333333;3.02;0.2553249616381821
1993-09-09;1.23;25.30950933333333;2.847130866666667;2.99;0.2622024818090679
1993-09-10;1.26;25.318317999999998;2.8471409000000003;2.94;0.2690800019799538
1993-09-13;1.30;25.344744;2.8471710000000003;3.05;0.2897125624926114
1993-09-14;1.27;25.353552666666666;2.8471810333333334;3;0.29659008266349723
1993-09-15;1.28;25.362361333333332;2.847191066666667;3.38;0.3034676028343831
1993-09-16;1.35;25.37117;2.8472011000000004;3.1;0.310345123005269
1993-09-17;1.35;25.379978666666666;2.8472111333333334;2.99;0.31722264317615484
1993-09-20;1.36;25.406404666666667;2.8472412333333335;3.38;0.33785520368881244
1993-09-21;1.34;25.415213333333334;2.847251266666667;3.23;0.34473272385969833
1993-09-22;1.36;25.424022;2.8472613;3.14;0.35161024403058416
1993-09-23;1.35;25.432830666666668;2.8472713333333335;3.06;0.35848776420147005
1993-09-24;1.34;25.44163933333333;2.847281366666667;2.99;0.36536528437235594
1993-09-27;1.39;25.468065333333332;2.8473114666666666;3.16;0.3859978448850135
1993-09-28;1.39;25.476874;2.8473215;3.08;0.3928753650558994
1993-09-29;1.33;25.485682666666666;2.8473315333333336;3.1;0.39975288522678526
1993-09-30;1.33;25.494491333333333;2.8473415666666666;3.99;0.4066304053976711
1993-10-01;1.35;25.5033;2.8473516;3.19;0.413507925568557
1993-10-04;1.36;25.48796322580645;2.8537702258064517;3.11;0.38013304694788164
1993-10-05;1.37;25.482850967741935;2.8559097677419354;3.04;0.3690080874076565
1993-10-06;1.38;25.477738709677418;2.8580493096774195;2.98;0.3578831278674314
1993-10-07;1.39;25.472626451612904;2.8601888516129033;2.95;0.3467581683272063
1993-10-08;1.37;25.467514193548386;2.862328393548387;2.87;0.33563320878698116
1993-10-12;1.37;25.447065161290322;2.8708865612903227;3.07;0.29113337062608075
1993-10-13;1.39;25.441952903225804;2.8730261032258064;2.85;0.2800084110858556
1993-10-14;1.37;25.43684064516129;2.8751656451612906;2.99;0.2688834515456305
1993-10-15;1.36;25.431728387096772;2.8773051870967743;2.97;0.2577584920054054
1993-10-18;1.33;25.416391612903226;2.883723812903226;3.03;0.22438361338473006
1993-10-19;1.33;25.411279354838708;2.8858633548387096;2.94;0.21325865384450493
1993-10-20;1.32;25.406167096774194;2.8880028967741938;2.91;0.20213369430427983
1993-10-21;1.31;25.401054838709676;2.8901424387096775;2.94;0.19100873476405472
1993-10-22;1.29;25.39594258064516;2.892281980645161;2.95;0.1798837752238296
1993-10-25;1.27;25.380605806451612;2.898700606451613;3.17;0.14650889660315425
1993-10-26;1.30;25.375493548387094;2.900840148387097;3.03;0.13538393706292914
1993-10-27;1.30;25.37038129032258;2.9029796903225806;2.82;0.12425897752270404
1993-10-28;1.31;25.365269032258063;2.905119232258065;3.04;0.11313401798247892
1993-10-29;1.29;25.36015677419355;2.9072587741935485;3.03;0.1020090584422538
1993-11-01;1.20;25.34482;2.9136774;3.15;0.0686341798215785
1993-11-02;1.21;25.350755666666664;2.91593248;3.02;0.06634637382752588
1993-11-03;1.20;25.35669133333333;2.9181875600000002;2.98;0.06405856783347327
1993-11-04;1.26;25.362627;2.92044264;2.99;0.06177076183942065
1993-11-05;1.22;25.368562666666666;2.92269772;2.95;0.05948295584536804
1993-11-08;1.25;25.386369666666667;2.92946296;3.04;0.052619537863210185
1993-11-09;1.24;25.392305333333333;2.9317180400000002;2.95;0.05033173186915757
1993-11-10;1.21;25.398241;2.93397312;2.91;0.048043925875104955
1993-11-12;1.25;25.410112333333334;2.9384832800000003;3.03;0.04346831388699972
1993-11-15;1.22;25.42791933333333;2.9452485200000003;3.23;0.036604895904841867
1993-11-16;1.26;25.433855;2.9475036;3.02;0.03431708991078925
1993-11-17;1.25;25.439790666666667;2.94975868;2.99;0.03202928391673664
1993-11-18;1.22;25.445726333333333;2.9520137600000003;2.99;0.029741477922684022
1993-11-19;1.18;25.451662;2.95426884;2.94;0.027453671928631403
1993-11-22;1.14;25.469469;2.96103408;3.05;0.020590253946473555
1993-11-23;1.15;25.475404666666666;2.96328916;2.94;0.018302447952420937
1993-11-24;1.14;25.481340333333332;2.9655442400000003;3.03;0.01601464195836832
1993-11-26;1.18;25.493211666666667;2.9700544;3.09;0.011439029970263087
1993-11-29;1.14;25.51101866666667;2.97681964;3.12;0.004575611988105237
1993-11-30;1.16;25.516954333333334;2.9790747200000003;3.16;0.00228780599405262
1993-12-01;1.15;25.52289;2.9813298;3.07;0
1993-12-02;1.13;25.536878387096774;2.9826530258064516;3.04;0.008849949112792065
